mu1,mu2,mu3
-0.022879,4.535556,8.428670
2.731167,5.335700,13.098341
3.519062,1.386179,11.271317
-2.063127,5.358790,-4.080780
-1.401246,2.795428,9.378831
-0.980956,-0.188383,-1.007425
-1.309138,9.706428,-14.351245
3.171860,-1.762234,19.487837
6.677319,0.773074,-5.342926
2.284744,0.949464,-8.840532
1.204699,5.123016,0.916904
2.555824,1.654770,-5.996219
-1.948750,-0.913048,13.923932
2.173343,3.591964,3.988467
3.318110,4.628351,-3.066793
3.740788,0.623617,-12.783495
1.760807,-1.420438,15.800684
1.073418,0.681825,9.576468
-0.144309,3.429785,6.288955
0.243397,1.329591,5.749405
0.723338,-6.048792,6.496047
-2.149601,10.550059,0.015873
-2.186188,0.424381,7.250179
-0.630600,4.783026,9.571753
-0.253368,-4.877130,8.850458
-2.025506,8.470143,-9.821919
-1.674920,8.378686,4.145867
-1.977002,4.481681,-6.918731
0.490302,7.968887,-3.789366
-1.325038,8.419649,6.809747
3.005295,-2.924734,25.288884
1.644171,1.018889,26.151856
2.512983,1.192840,-7.137028
1.064728,7.254185,7.469096
4.903930,0.331888,-5.298348
3.368344,2.432361,-5.421884
2.013489,4.088885,10.681808
0.340570,-1.890158,7.480790
-0.726385,1.491881,7.695153
1.334642,0.062211,6.982817
1.366529,-1.557721,0.621833
-0.386435,5.631012,-4.788639
0.217888,-3.632658,8.054123
1.565467,11.958784,16.231118
-0.314177,6.014379,10.585385
0.675744,-6.000009,-1.246580
1.192473,2.761812,7.305053
2.947784,2.970902,2.351581
3.335341,5.490162,11.702542
1.289537,4.622644,-4.028039
5.910271,7.393600,-0.747733
0.864142,4.333579,-9.117182
-1.026429,11.556767,7.783356
0.051292,-6.448439,11.334488
2.081213,-0.703882,2.625028
0.830403,-2.278732,10.514798
0.801721,-3.887994,-0.403269
-0.490865,1.597392,4.730746
-0.264663,0.587976,13.534407
2.146377,1.554027,5.716224
2.085737,-1.485577,34.350398
3.607710,5.851964,0.798108
-0.024860,0.528440,29.860779
-1.811907,2.814619,3.603512
-0.021926,-5.031950,3.606672
-0.421634,-3.385755,21.572507
2.868746,4.045787,12.593986
-2.388104,11.812724,23.590223
4.090649,2.536889,4.706150
-2.795244,4.279841,0.546690
-0.823648,4.288295,11.232687
0.117749,2.996098,2.935178
0.851298,8.374298,2.479494
3.036142,-0.781503,1.233700
0.150732,1.565502,9.255827
-0.263666,1.839850,4.711104
-0.059125,0.033459,-7.944228
0.712884,-2.618904,3.768320
4.048177,7.467816,11.478009
-2.439251,-3.854527,13.664412
3.547013,-9.233578,2.138838
-2.672278,-1.540451,-4.001500
-2.078387,-0.924492,6.307706
2.267410,-1.695744,15.363544
4.074333,2.196152,-3.892067
-1.255686,3.577830,4.660743
-2.919390,13.589795,-4.667024
3.152603,5.825858,-6.921043
0.320407,12.626086,-5.187088
3.353501,4.299293,0.340908
-0.405258,7.230607,-4.067780
-0.487936,-0.214923,11.569798
-1.828406,1.007192,2.528557
2.802209,1.155371,-9.971827
-0.931269,8.880899,1.301418
5.822707,0.985226,-14.602119
-0.998454,4.084421,9.747767
-0.174109,6.984725,16.794881
3.182940,6.488438,-10.786623
-3.223738,-3.421895,-3.333476
0.901449,1.345368,8.835164
0.221645,1.208557,10.569212
0.484206,1.133408,3.118434
-0.057995,8.517924,-3.020921
-0.420384,2.687581,15.966524
-0.342852,7.458159,3.687105
-1.625528,7.462609,15.892521
-0.934625,2.373767,-3.015714
-3.325237,0.183855,-13.374330
0.881714,-0.379504,5.758326
4.175915,1.468786,-6.624079
-1.344934,4.281263,17.612012
1.948473,7.629193,2.372569
2.599621,-2.930910,6.327062
3.246208,2.748823,-9.916463
-0.568725,0.878578,11.667338
1.289251,8.583298,2.384461
5.471370,2.307649,10.312760
1.662206,3.851239,-3.358180
-0.319963,1.149097,3.888999
-0.138928,2.588218,2.351254
-1.483559,0.753188,15.618260
1.719135,5.259252,-4.012088
-2.812022,6.638003,6.327450
1.746825,1.277052,13.088980
-0.605747,-2.160195,10.808266
1.244463,4.029474,21.948307
2.209411,-2.524862,18.534511
3.787220,-1.401452,-6.283935
2.886369,4.193442,8.950862
-0.280045,3.410119,9.439833
2.539865,10.257778,10.322648
3.812419,7.197118,-9.434777
-1.813926,4.127910,19.984947
-2.410046,2.869246,-14.546278
0.472175,-1.617782,12.929931
-0.347887,5.300656,0.068678
-1.166133,13.003711,-0.549207
-0.472989,-3.079261,7.699025
1.365640,-3.220930,8.965042
0.888506,11.072490,9.151942
-0.057889,5.585761,8.287093
4.257691,10.746474,-10.330055
5.038422,3.676704,5.155846
-1.239769,3.754437,-0.380046
-0.101466,-3.137188,28.760589
5.030586,2.900162,16.501296
5.686932,1.492522,3.667633
-1.491125,0.092010,15.390676
-1.087694,4.706381,25.292139
-0.417471,0.882278,16.300871
1.521850,-1.278801,15.296242
1.168667,6.142001,19.044296
-1.666961,-0.183136,3.554781
0.640933,0.619981,6.911937
-0.604187,3.396952,8.822776
-1.934998,7.819055,-16.069721
-0.773482,-1.170958,9.717528
4.379111,3.444533,-14.665758
-2.500827,1.539962,4.784458
-0.574764,1.854753,-4.973626
3.006321,-1.199783,5.097557
1.824131,7.848802,5.139669
-0.619575,7.799242,10.876139
-1.694408,3.752420,3.252969
5.127584,4.486188,8.720547
3.093906,-0.357213,-2.287490
0.052555,2.873975,9.053108
1.612557,4.809367,17.934335
2.861902,-0.153367,12.592761
1.582742,1.086454,-2.372948
-3.113811,11.623412,1.983883
2.120873,-0.315472,1.193734
2.378339,-2.774424,5.865367
-2.297515,11.424678,-0.699344
5.729630,1.903556,14.254558
-0.379653,4.536541,-0.606444
-0.856238,-0.875391,23.674498
0.090239,1.999140,1.340808
1.039503,1.280329,-0.826206
2.195712,-2.759257,19.890393
4.766938,-1.249003,4.255459
-0.577331,-2.789941,2.044573
0.920529,-2.857766,32.606260
-1.381614,0.185615,-7.192269
-0.435749,11.388154,-3.439300
1.636914,-3.516339,2.362873
0.992912,2.656371,-2.353914
4.115362,2.475913,-5.434630
-0.645571,2.012758,-18.360219
3.560111,6.363675,1.766905
5.488547,4.113782,4.351372
1.317788,7.240638,4.998486
-1.275741,-1.990433,14.213921
2.108080,8.070380,3.123448
4.679734,0.998458,8.547804
0.075498,7.497200,7.320985
3.448563,6.917589,8.665945
-2.829633,6.730629,-3.949523
-2.771097,3.089958,11.293795
0.744159,1.532907,-6.496461
-1.519850,0.628222,14.389850
-0.826753,3.181879,8.818616
0.676434,3.486804,14.062562
-0.368399,2.877568,8.000801
-0.854594,3.108988,7.270460
-1.060626,-0.516368,-7.335356
-1.136208,-0.662121,0.495144
1.608213,-1.884472,10.011040
-0.453775,3.666600,7.523315
2.138837,-1.001508,17.587993
0.033226,7.727876,-6.907831
2.705342,-2.792209,9.771463
3.959181,1.379201,5.647944
4.744271,4.117871,8.616513
-1.852592,0.130309,12.329925
0.943302,4.115137,-1.016922
0.881246,6.562976,3.819507
0.923534,10.163767,2.577023
1.159657,-0.562167,13.268960
-0.224753,0.694582,10.312385
0.235077,9.107469,-3.274436
-2.903875,3.582675,14.130107
2.018964,2.948463,-6.860039
4.112310,7.759575,-5.448650
2.432901,3.681440,-10.786657
-0.555430,4.805901,11.361127
-2.670169,8.952662,-6.203178
-0.844244,7.823032,4.147286
-0.020686,4.300752,7.660237
6.571992,9.183434,-1.095238
0.872299,2.456887,-7.322755
-1.327511,20.974953,7.276532
-2.045791,7.849013,10.459196
0.077988,3.289509,-9.318491
1.716072,9.317148,-5.389309
2.763713,4.575336,-3.456879
-0.220511,-2.465585,13.017542
5.828832,1.134663,11.003848
1.942546,1.650692,1.864662
-2.235691,6.012145,3.844951
0.605597,3.856656,-2.069043
4.953122,5.561489,-9.979371
-0.700625,-0.027322,8.789313
-1.448997,2.562846,-3.137771
-2.267050,7.637481,7.568582
0.310031,6.307804,6.048416
-0.498976,-4.527343,15.385801
0.168774,5.897509,19.148664
0.396173,-3.993404,-6.119140
0.310448,1.776671,-12.123597
2.552542,-1.174593,-1.199654
2.452654,4.840458,-1.927360
6.236490,2.064114,-13.474751
3.341970,-0.576398,23.987237
2.266378,3.638390,-4.853317
-1.260148,1.101795,4.108577
1.479256,5.376293,0.467070
4.289328,-1.795088,16.616297
1.949128,7.029684,1.190916
4.371747,-5.008707,11.773522
0.881113,-2.784730,13.662762
-0.738399,-0.884698,-2.388793
3.649218,1.486500,-13.739979
0.791050,-0.104898,20.991612
3.673373,3.053553,19.026194
1.582747,-0.698717,-9.858340
-0.084628,2.902955,-6.001710
-0.489461,-2.127346,-1.912274
-6.448614,-0.132036,15.192303
2.683254,7.195565,-4.528376
-1.775084,5.781685,-9.376139
4.619480,5.008101,-5.527663
-2.100689,4.823616,12.322818
-0.779126,3.307321,-0.342468
0.273226,-2.396029,0.225285
1.343857,11.144103,10.847406
1.240955,-4.229517,-1.106522
0.103845,5.552776,9.197759
2.248323,2.673112,4.593361
1.567866,9.195335,-4.480793
-2.328309,10.661679,-4.531865
0.410022,4.992278,-5.594486
-2.319195,4.734625,13.122666
-1.358887,-0.267685,28.547488
-0.838896,-1.594347,10.041095
-1.967761,7.434243,4.513742
3.522911,6.188796,-10.796245
1.861247,0.780585,-6.779521
0.217484,7.282005,5.992342
2.698226,4.282230,1.114432
1.374078,0.802998,3.364784
-0.143580,7.118808,2.714737
-0.745656,3.560800,10.815999
1.683674,-0.941875,2.171221
-0.752590,3.722074,3.128892
-2.527465,11.268403,13.657948
-2.387391,1.490188,-15.883296
-0.484127,3.260779,5.438246
4.137791,6.618868,18.015669
2.804923,-0.903348,16.348351
0.478176,-1.838431,-4.124206
-2.610942,-2.827940,3.076452
-2.741216,7.707137,13.351653
-2.450237,-4.694488,16.501738
1.766996,1.609085,4.703224
-0.999343,-1.822309,5.023736
-0.242259,3.576699,6.963255
-1.226902,6.930763,-2.957040
0.902139,-2.682453,15.761820
-1.427415,5.528299,-3.252655
4.415487,3.496599,4.541218
1.166794,-1.242944,-6.531479
3.284231,3.792392,11.188794
-0.438942,1.498158,-8.247657
1.775153,5.710359,2.927012
3.655688,-0.238656,-12.256468
0.362120,3.615498,-4.366037
2.270478,2.640039,-4.249781
-1.630173,1.888039,-11.275103
-3.253315,4.154266,8.661976
1.108667,1.310102,-2.799558
0.034802,-5.064512,6.526701
4.248413,-3.506885,1.887432
1.661609,-3.047161,13.344779
-1.051801,0.100751,4.951821
-0.071249,4.504304,1.132706
4.489602,0.805239,4.077380
-2.951709,6.332440,10.431957
-1.805615,8.393902,15.520017
0.989091,-0.687366,1.390700
-0.371599,2.152412,12.892760
5.435191,-0.161796,12.342123
-1.119652,3.368209,-2.860021
2.631398,4.790479,13.464909
0.712879,2.206921,8.576084
0.363675,1.123712,-5.198085
-1.979295,8.548859,-1.256505
1.356184,4.084384,3.096196
-0.915824,11.785162,7.086372
-1.582949,1.189664,-4.092585
-1.317524,3.874277,-5.351122
-0.828351,6.946969,5.503904
0.823697,-2.409209,4.587271
-0.398035,-5.012829,22.703756
0.489958,3.941795,-4.772470
-1.863036,8.325195,-3.201387
-4.294137,6.496643,19.823090
0.385619,1.552139,9.536638
-1.298214,3.063237,11.912007
-0.395361,5.064579,10.913487
3.237659,10.380693,5.357520
-0.777090,-1.514961,2.761145
1.214359,-1.042588,0.834683
1.276242,1.529161,14.648974
-0.991396,9.403463,-0.118129
3.442990,2.577627,5.304996
-0.716574,8.538392,0.306458
0.198170,-1.575940,9.452055
0.823523,0.743609,7.477343
0.612428,-3.380367,23.376691
1.758455,14.137246,-2.740689
2.166015,5.046763,0.842874
-1.338122,4.471328,5.698781
0.747738,5.101909,6.682528
-0.816497,5.482507,11.730656
2.991345,13.954573,-3.795573
-0.696590,6.771792,-2.610318
3.556333,0.224390,33.501477
1.639726,4.054943,-13.606584
-0.456453,3.377955,16.105335
5.432106,-1.612956,17.522452
0.680131,-5.742133,2.790903
0.379150,1.475737,0.056305
0.461160,19.947757,0.065620
1.316983,8.783439,7.450431
-2.097930,1.249148,18.793998
4.253270,-0.511662,13.069581
4.950531,1.576908,5.907816
-1.313601,0.742789,12.846110
0.335462,0.310551,-0.823101
-2.451300,6.175574,16.043628
5.846541,0.420222,7.029610
5.578126,3.148826,-0.163260
2.084291,1.141145,-2.308850
0.978308,1.579807,0.632443
2.388833,-0.867580,13.147746
-2.414940,3.246750,-5.241687
3.722245,6.681386,-6.973242
6.175125,-2.745229,-1.665369
4.934574,2.517196,1.150155
1.590514,4.070283,-1.176735
3.133584,-1.896114,6.957609
-0.696570,-1.720313,11.147989
3.879254,6.197650,0.699900
-1.818365,1.203498,9.326715
-1.900962,6.336948,20.752938
0.610842,3.216649,9.336720
0.551319,2.343876,11.935817
-1.860372,1.328804,5.104641
2.808779,-2.635808,16.845496
-0.406922,2.524515,5.911841
3.449685,4.409380,6.313967
1.913124,2.605981,7.288813
3.267186,4.541895,2.312564
-0.479175,-2.913767,-7.753861
4.508846,7.718492,-0.375134
-0.667805,3.911348,-13.856363
-0.284358,4.309863,0.864485
-1.184757,-2.116341,15.691526
3.982239,1.431533,15.882433
2.591699,7.902758,8.806119
-2.857136,2.247648,15.732109
0.945086,8.177876,-0.189423
2.322567,4.616944,-6.338933
-0.475135,4.924236,1.872935
1.452507,0.184104,11.263573
-3.890082,0.790460,20.252388
6.991238,0.137731,3.386881
3.165406,9.474056,2.958047
-0.365874,7.942007,3.642945
-0.232235,1.240442,9.990355
-0.293614,3.664790,11.097661
-2.540529,0.780282,-2.681990
-0.007345,10.497223,10.405360
1.162399,-0.329677,1.320609
2.061558,5.089886,-5.657215
-1.734014,5.406893,22.505082
3.660179,-3.550194,-4.520806
1.986802,8.200903,8.350107
-0.362518,-3.483472,18.842621
-0.688751,0.329532,-3.065639
1.417501,-0.137960,7.907398
-0.684774,-4.653049,4.964481
0.200142,8.076164,-16.680986
-3.972997,2.108200,17.597729
2.066825,-2.352176,8.664366
-1.674895,-4.981336,4.412335
1.212025,13.763415,-8.226067
-1.781965,-1.367959,1.170072
5.651193,-2.177248,12.694900
1.530979,6.397596,-2.019687
2.225158,1.677706,-11.811865
1.845154,4.253954,4.283695
-1.757510,3.489427,-1.124832
4.923097,2.615471,14.358345
0.052009,-2.447431,-1.660070
6.421729,-3.450594,3.695130
-3.461026,7.813660,11.942462
0.500861,0.077828,-9.552863
2.347260,0.424671,4.982257
5.526487,1.632592,11.205694
0.650948,-3.278049,4.594852
-1.317242,2.968775,8.558370
1.528068,10.448892,12.230956
-1.089458,2.550074,6.485158
2.658631,9.633553,-3.998802
0.453305,0.032963,-1.721151
-2.274961,4.915173,2.847491
1.526969,-2.998055,5.046326
5.870543,0.588084,10.640461
-1.246235,7.277492,15.933884
-2.526038,9.699969,-6.495535
-3.176520,0.137319,21.549736
4.816283,2.759293,8.519622
-0.146530,1.218802,14.900897
-0.068056,-2.258861,-0.009202
-1.367514,2.771624,5.127010
-1.241613,0.947195,3.056742
1.777455,4.088497,-8.821811
3.594695,4.000357,-22.336821
-2.338247,-0.275207,10.089967
-1.991874,2.104616,10.171735
2.211460,5.772505,-2.556628
3.617527,6.371426,13.580228
2.876959,8.823411,-9.916142
0.888865,5.999372,1.644643
-1.888018,3.116213,-7.109799
-2.216590,-1.228392,10.111686
-2.515070,3.762045,2.691746
2.809626,1.252796,7.481116
-5.588133,9.530770,-0.290869
-2.765921,2.100943,-4.378809
1.031615,-7.303033,-6.817999
-1.969815,8.748340,8.820339
0.258611,-1.553795,-10.016743
-0.691391,-0.298754,16.074505
3.664743,1.296061,0.783862
4.006794,-8.124619,-8.669828
0.310439,3.590099,6.970952
-1.135218,-0.566658,6.450168
-1.721735,8.657997,8.430063
1.542079,9.704539,30.403199
5.890270,4.120440,5.468290
-0.960337,8.705197,4.461010
0.074695,9.459106,-7.983758
1.048495,-1.488746,-11.611670
3.223933,-1.809000,-1.571060
2.455908,-0.743276,10.418935
2.479012,3.097940,-6.589673
-2.549416,9.139898,-10.686115
-1.098156,-2.228917,18.993469
0.455635,4.187987,14.992270
-1.098775,3.945507,-5.658265
3.650371,3.347406,10.179525
1.188579,3.583265,8.289397
0.076755,7.326406,9.172213
1.100161,4.696673,-14.978537
0.549860,7.862585,-4.519964
-1.412268,6.670200,15.535008
4.638115,0.516872,18.777896
-1.706279,4.607365,0.018001
5.882009,4.472011,6.997834
1.485570,2.383604,7.564680
1.935926,1.254093,6.982065
2.243992,4.366837,-9.111238
0.003135,3.246728,-11.096264
-0.459247,-0.389672,34.258867
-1.334486,0.865945,-2.277875
0.316995,-3.630157,5.817479
-0.075715,-1.217839,15.217443
3.514380,-3.775444,12.769822
-2.231552,5.833643,0.665883
4.786048,3.000430,12.312926
-1.010535,0.443225,1.618646
0.818132,2.663864,-11.578393
1.959502,2.311203,39.875218
-1.940866,11.315923,-5.383946
-0.546663,0.506707,-0.742477
-3.766840,0.566401,17.539881
-2.409536,4.582127,-1.822931
-0.690923,8.962631,-10.406906
-0.703763,3.262263,7.836259
1.924871,4.540567,0.295159
2.040818,6.828551,4.104112
1.686854,-0.570550,-2.953966
0.401190,1.795152,4.218854
0.859228,-2.278098,1.082841
3.719956,5.802671,1.510285
7.779358,2.724967,-15.458893
2.898105,6.177807,-3.004582
4.179380,8.273892,6.713429
3.124814,6.557356,6.475396
1.519677,2.382498,-7.349234
-1.113347,1.973701,-4.067824
1.455014,-2.522046,22.466415
-2.166878,13.412078,1.438953
2.001280,1.782435,5.960272
-0.819264,9.183887,2.213895
1.824151,1.038284,2.573251
5.159396,2.186607,0.090959
1.505009,1.303069,12.218551
3.005964,-0.351433,-3.517636
1.798616,6.040581,3.038967
-1.438808,9.546366,6.493042
0.096793,1.751868,3.947291
3.698446,-1.814162,5.215537
1.510362,-5.189910,27.132571
-0.455258,-4.316928,14.061151
2.304074,5.986227,-5.237205
3.598507,8.213458,2.627860
1.013425,-3.149374,6.461222
1.737739,-5.066889,20.112311
-0.160432,8.171185,2.038118
4.110482,-2.987571,3.799650
0.360358,2.401608,14.232267
2.501699,11.836442,9.788871
-1.454547,-2.051573,-8.474106
2.327718,4.741209,-0.137238
4.090975,14.319393,-13.159235
0.462478,9.731716,8.851868
0.363454,-4.655724,12.429423
1.869793,7.561577,-14.267536
1.278301,11.382917,-1.939307
0.138151,1.620851,12.356511
0.418548,0.084899,-5.865555
4.896471,1.667688,-3.135198
5.556769,0.730170,-7.364558
3.786606,0.993704,3.748786
-2.309542,5.507214,-6.021574
-2.065244,2.833504,0.804979
-1.001445,0.210204,-9.491929
0.322150,8.834321,13.132611
-2.818957,0.239658,-0.804726
2.972330,8.755323,1.184437
-3.036345,9.020883,-14.917474
-0.106636,3.476586,-3.512760
3.259182,-0.489151,13.942658
0.693445,7.125976,-11.814847
1.665803,0.452110,4.227017
3.221632,0.447272,-2.875113
4.445390,4.027247,-2.100782
-1.506925,0.317063,10.598922
5.178925,0.231968,17.481301
-3.606777,8.356911,21.435534
-2.367425,3.313080,0.301258
-0.050051,2.425391,-4.914995
0.045186,3.028718,-1.489526
-1.411036,1.227306,-8.043210
0.359158,5.769723,26.561507
0.671651,4.701307,-6.734551
-0.670197,3.993419,2.746533
0.866176,0.857493,6.751696
3.987744,8.988099,-10.779820
3.047382,-0.481727,4.255727
1.953935,0.515808,8.258331
2.337834,4.682998,8.141266
1.260384,12.901750,-0.912621
5.654207,5.449988,-2.632800
-4.505791,3.101646,-7.624998
-1.112564,-1.724275,18.315617
0.551885,9.495141,-2.867983
1.103673,6.117631,-6.343026
-2.053812,11.675518,-2.763235
-1.544450,3.837535,2.933481
4.925662,-4.985721,11.274259
-1.624436,-0.006634,8.670443
-0.004491,-0.332475,6.538502
1.092181,7.385621,-9.753878
-1.884585,-0.266899,-6.849126
1.185401,1.791139,12.968104
1.099987,-2.928690,2.502425
-0.612366,-3.970815,0.249395
3.050120,0.520047,12.339789
4.077831,2.967840,-0.857865
2.418039,6.109870,9.541604
-1.972128,9.547790,-3.100719
-1.697159,-1.088411,12.555648
0.524254,7.283223,11.617862
1.729786,7.574859,-8.190389
-3.294727,4.529396,1.301552
2.061209,5.631924,-6.612279
0.557775,4.952635,3.452440
-3.025875,2.713380,6.109474
-1.315697,6.248002,-0.198405
-0.139403,3.699111,-7.148044
1.360146,6.598259,-1.691610
0.817851,2.234075,-4.396232
1.833712,6.218903,-1.687018
0.224642,0.725672,22.383344
-0.237626,2.722284,14.070511
-4.650728,5.824825,11.966368
5.569322,1.517548,-8.615713
-0.850349,4.245259,-9.443498
0.145308,-2.457532,-0.149342
-0.213607,1.900329,2.810777
1.287194,-1.064641,14.518461
-2.940453,0.440204,16.197490
4.071386,2.486814,11.201404
0.458879,6.370606,-13.019012
3.629766,3.057584,1.571032
0.684797,2.706123,-10.108882
-1.608457,6.193727,-4.853484
1.997099,5.212825,1.112462
3.557724,5.284130,-4.232486
4.071363,0.084568,12.172907
2.565314,-0.297269,-3.079479
1.246656,9.493468,15.135929
-0.771250,1.623260,-1.268933
1.691302,0.270245,0.592710
-1.735670,-0.125597,17.764627
-1.650085,2.518146,5.248682
0.078762,-2.506215,6.201996
-1.526941,-2.286827,6.324709
0.772338,-0.645848,-1.406577
-0.335326,1.402598,21.048568
-0.724711,7.613425,-16.076598
-1.088686,4.111976,14.056596
-2.727297,0.866535,9.448306
1.606384,-0.360795,9.359349
1.334610,-0.574690,4.457339
0.306598,-6.286146,11.879648
-0.714703,-0.447881,20.656509
-0.189704,6.199768,6.512101
0.310764,12.478295,4.167834
-0.623824,5.029898,3.291597
2.563373,-3.457073,-3.508736
4.605997,5.546642,0.833746
2.442471,4.120208,2.157039
-1.669464,12.729401,-9.097979
-0.048624,3.769506,5.156794
1.885548,3.789371,28.710300
0.900858,2.264601,12.496949
-0.194714,7.377210,5.065384
-1.117229,-1.562757,29.323205
0.124087,5.293899,-3.269930
2.422594,-0.092531,-2.551111
-1.079479,2.867510,16.353541
-3.053921,13.821338,2.613545
2.106155,-0.592787,1.120224
0.041648,-4.031821,9.186724
-0.047558,2.288001,10.769316
0.096521,5.971277,-5.103598
0.796353,-3.840194,-2.512943
-0.986049,-0.817281,12.331700
0.761321,-0.210688,26.457957
2.659771,7.982244,4.326991
3.192707,-2.638639,4.132814
6.643786,1.825981,-6.197514
-0.885374,6.420979,-1.621710
-0.131340,9.208785,-0.407754
0.759977,-0.288782,-0.045892
0.970265,-0.334067,13.475720
1.670511,-0.687370,0.761936
-0.856637,2.988691,-8.975229
-0.281165,7.262499,-13.016843
-0.119319,5.052851,10.675787
-1.988105,0.931454,22.577151
-1.796671,1.529822,-0.355805
-2.030884,3.206060,-11.236733
-1.519338,1.418056,20.840415
